,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Range,UpperRange,LowerRange
51,2017-08-24,BANKNIFTY,2017-09-07,PE,24700.0,0.0,0.0,0.0,1097.85,0.0,504.1,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
52,2017-08-28,BANKNIFTY,2017-09-07,CE,23500.0,0.0,0.0,0.0,585.85,0.0,930.75,0.0,0.0,0.0,0.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
53,2017-08-28,BANKNIFTY,2017-09-07,PE,23500.0,32.0,45.65,24.5,29.45,29.5,29.45,876.0,824499000.0,1059000.0,26920.0,16040.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
54,2017-08-28,BANKNIFTY,2017-09-07,CE,23600.0,0.0,0.0,0.0,531.25,0.0,837.75,0.0,0.0,0.0,0.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
55,2017-08-28,BANKNIFTY,2017-09-07,PE,23600.0,0.0,0.0,0.0,400.1,0.0,20.45,0.0,0.0,0.0,0.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
56,2017-08-28,BANKNIFTY,2017-09-07,CE,23700.0,0.0,0.0,0.0,480.05,0.0,747.3,0.0,0.0,0.0,0.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
57,2017-08-28,BANKNIFTY,2017-09-07,PE,23700.0,0.0,0.0,0.0,447.75,0.0,29.85,0.0,0.0,0.0,0.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
58,2017-08-28,BANKNIFTY,2017-09-07,CE,23800.0,0.0,0.0,0.0,432.05,0.0,660.2,0.0,0.0,0.0,0.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
59,2017-08-28,BANKNIFTY,2017-09-07,PE,23800.0,0.0,0.0,0.0,100.0,100.0,42.55,0.0,0.0,0.0,40.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
60,2017-08-28,BANKNIFTY,2017-09-07,CE,23900.0,575.0,575.0,575.0,575.0,575.0,575.0,1.0,979000.0,23000.0,40.0,40.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
61,2017-08-28,BANKNIFTY,2017-09-07,PE,23900.0,70.05,98.25,65.9,74.25,79.4,74.25,97.0,93026000.0,294000.0,1280.0,1240.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
62,2017-08-28,BANKNIFTY,2017-09-07,CE,24000.0,485.15,520.0,459.0,459.0,459.0,459.0,9.0,8818000.0,178000.0,320.0,200.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
63,2017-08-28,BANKNIFTY,2017-09-07,PE,24000.0,100.05,114.85,82.65,95.3,97.85,95.3,2314.0,2230195000.0,8755000.0,77440.0,28680.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
64,2017-08-28,BANKNIFTY,2017-09-07,CE,24100.0,330.25,330.25,330.25,330.25,330.25,330.25,1.0,977000.0,13000.0,40.0,40.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
65,2017-08-28,BANKNIFTY,2017-09-07,PE,24100.0,0.0,0.0,0.0,671.45,0.0,107.2,0.0,0.0,0.0,0.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
66,2017-08-28,BANKNIFTY,2017-09-07,CE,24200.0,331.8,388.6,331.8,337.0,337.0,337.0,199.0,195430000.0,2798000.0,4480.0,1400.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
67,2017-08-28,BANKNIFTY,2017-09-07,PE,24200.0,175.0,175.0,103.1,144.0,144.5,144.0,301.0,293092000.0,1724000.0,6440.0,6320.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
68,2017-08-28,BANKNIFTY,2017-09-07,CE,24300.0,0.0,0.0,0.0,241.35,0.0,297.45,0.0,0.0,0.0,0.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
69,2017-08-28,BANKNIFTY,2017-09-07,PE,24300.0,190.45,190.45,190.45,190.45,190.45,190.45,1.0,980000.0,8000.0,40.0,40.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
70,2017-08-28,BANKNIFTY,2017-09-07,CE,24400.0,0.0,0.0,0.0,212.3,0.0,243.35,0.0,0.0,0.0,0.0,0.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
71,2017-08-28,BANKNIFTY,2017-09-07,PE,24400.0,210.0,210.0,210.0,210.0,210.0,210.0,1.0,984000.0,8000.0,40.0,40.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
72,2017-08-28,BANKNIFTY,2017-09-07,CE,24500.0,184.55,210.0,156.0,167.15,157.5,167.15,2101.0,2073929000.0,14949000.0,42520.0,33320.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
73,2017-08-28,BANKNIFTY,2017-09-07,PE,24500.0,279.55,279.55,236.25,268.0,275.75,268.0,537.0,531928000.0,5668000.0,11440.0,11400.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
74,2017-08-28,BANKNIFTY,2017-09-07,CE,24600.0,165.0,165.0,117.15,124.1,117.7,124.1,317.0,313679000.0,1751000.0,5480.0,5480.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
75,2017-08-28,BANKNIFTY,2017-09-07,PE,24600.0,332.45,332.45,329.8,332.0,332.0,332.0,14.0,13962000.0,186000.0,560.0,560.0,24377.1,24351.25,24422.45,24301.35,24377.1,52177374,16857000000.0,16.734599705,13.9600108069,0.00423010910045,10,675.228764933,25052.3287649,23701.8712351
